,id,date,time,username,name,tweet,Valor,replies_count,retweets_count,likes_count
2926,1.37E+18,3/14/2021,20:51:03,olimpogilcarvaj,PedroGCar,"@Lindauer1991 Inseguridad siempre ha habido, lo q pasa es q con la migración se acentuó, la verdad yo no entiendo pq tendrían q tapar los delitos cometidos por los vecinos en nombre de la xenofobia, si un venezolano mata q lo digan, q lo judicialicen o",0,0,0,1
2927,1.37E+18,3/14/2021,20:49:17,lorenzojavier7,lorenzo vera h,"@T13 años de  #GuerraEnSiria q no da tregua y la impotencia de los Organismos Internacionales. Emigración masiva. Y en América del Sur, la mayor migración provocada por la Dictadura Venezolana ¿ya no es noticia?",0,0,0,0
2928,1.37E+18,3/14/2021,20:26:17,coachmonipaci,monica paciocco,"@CopaAirlines buenas noches... Estoy en bolivia en dsnta cruz y necesito ir a ciudad de mexico, soy Venezolana con pasaporte venezolano vigente, puedo viajar con ustedes toda la ruta desde viru viru a CDMX? Tengo que hacer migracion? O ustedes llevan la m",0,0,0,0
2929,1.37E+18,3/14/2021,20:03:01,adrystan77,Ernesto Rios,"@ElNacionalWeb Las redes sociales sólo expresan el mal comportamiento la migración venezolana ilegal en diversos países. No es xenofobia, ES HARTAZGO de que el los paises sean obligados a cargar la problemática llanera.",-0.5,0,0,0
2930,1.37E+18,3/14/2021,20:00:24,argenisaristig,Fran Sequera,@CapScottMitchel @santicheyne @NoticiasCaracol @ClaudiaLopez AHORA DE 1 Y MEDIO AÑOS PARA ACÁ A AUMENTADO LA DELINCUENCIA POR LA MIGRACION VENEZOLANA...???PORFAVOR SR. AQUÍ EN COLOMBIA LOS DELINCUENTES Y MÁS VIOLENTOS QUE LOS VENEZOLANOS HAN EXISTIDO ,-1,0,0,0
2931,1.37E+18,3/14/2021,19:22:48,paul_lucarelli,PRossell ☭,"Youtuber mexicano va a Venezuela a grabar videos documentales y turísticos, su primer contacto con un local en la fila de migración (un venezolano que venía llegando) y el tipo en vez decirle, no sé, visita tal cosa o cuidado en tal lado, pues no, fue un ""estás loco""  Que imbécil",0,4,3,9
2932,1.37E+18,3/14/2021,18:44:30,rsgoaga,Rafael SgoAga,"@Politica_ECpe A LO CHÁVEZ: EXPRÒPIESE;NACIONALÍCESE;ESTATÍTECE. EL RESULTADO: VENEZUELA QUEBRADA,PEOR QUE JAPON,DESPUÉS DE LA SEGUNDA GUERRA MUNDIAL.ACTO SEGUIDO,MIGRACIÓN DEL PUEBLO VENEZOLANO,SIN RUMBO FIJO. ESO SÍ,DENTRO DEL CASTRO-CHAVISMO,LA ",-1,0,1,3
2933,1.37E+18,3/14/2021,18:40:05,libsang,Libardo Sánchez Gómez,"@hugonestor5 @IvanOlanoDuque @SinapsisLuis La migración viene siendo estimulada de manera sistemática por Duque, la mayoría de quienes llegan a Colombia son quienes tienen cuentas pendientes con la justicia venezolana, mujeres dedicadas a la prostituci",0,0,1,2
2934,1.37E+18,3/14/2021,18:00:00,everodrigo,Ever Rojas,@Lindauer1991 ¿Y se acuerdan cuando todos los que pedían plata en @TransMilenio eran desplazados por la violencia y víctimas el conflicto armado?... ¡Misteriosamente la migración venezolana acabó con esa problemática!,0,0,1,20
2935,1.37E+18,3/14/2021,17:56:28,jonh03paulo,𝘑𝘰𝘯𝘩03_C'0,"@Richard60585871 @dianacortes2012 @AlvaroUribeVel ¿Los venezolanos a quién culpan de su migración? El orgullo venezolano hurra Chávez por todo Latinoamérica. No sea retrasado bobito, que asuma Santos por sus errores.",-0.75,0,0,0
2936,1.37E+18,3/14/2021,17:10:57,maria573,@Maria57,"Expulsan venezolanos que integraba banda delincuencial en Transmilenio   Que indignante los Colombianos enterarnos q a la delincuencia VENEZOLANA no la envían a cárcel,cuando enTV migración dice lo contrario,mentirosos! no les importa q a la hora están nuevament aquí atracandonos",-0.75,0,1,0
2937,1.37E+18,3/14/2021,16:00:17,ccaliche,Carlos Arciniegas Navas,"@ingsebasmedina @RevistaSemana Se mantendría un diálogo que ayudaría en temas de seguridad y de migración, principalmente. Para que se haga una idea, EEUU tiene relaciones diplomáticas con Cuba, Rusia, China, Irán, etc...  Vendrían ayudas, intercam",0,1,0,0
2938,1.37E+18,3/14/2021,15:17:47,dari_tamayo,Dari 🌘🌗🌖🌕🌔🌓🌒,"@blacklatinagal Exacto. Por ejemplo Venezuela tiene ""más cosas en común"" con el Caribe pero TAMBIÉN con Colombia porque tenemos historia común, gastronomía y, sobretodo, mucha migración de lado y lado.",0,1,0,0
2939,1.37E+18,3/14/2021,14:52:03,bicentenariored,bicentenariorojo,@Gor13_ @MORCILLA17 ¿Quiénes son los q usan el tema de la migración venezolana pero no temen pedir flexibilización laboral con la que hundir aún más a venezolanos y obreros indígenas (descendientes d migrantes tb)? Aquí el asunto se resuelve pidie,0,1,0,1
2940,1.37E+18,3/14/2021,13:48:34,venezuelanvoice,Voices of Venezuela,"@alejandronico Hola Alejandro, ciertamente nuestro contenido va dirigido a la comunidad migrante venezolana que se encuentra residenciada en Colombia, pero, queremos decirte que la migración trae consigo un cumulo de cosas positivas y los venezolanos ten",0,0,0,0
2941,1.37E+18,3/14/2021,13:35:00,andrius_escobar,Andrius Escobar,"@Paola6142 @OrianaMontero10 1. Obviamente en Perú hay muy poco apoyo al venezolano,y no lo digo yo,lo dicen los estudios estadísticos. 2. #YoSoyMonLaFerte tiene el reconocimiento del artista original . 3.Cuando Oriana ganó, en su temporada no habían t",0,1,0,0
2942,1.37E+18,3/14/2021,13:09:17,johander98,Johan,"@AndresLive01 @danielrog15 @alberto_cabo @petrogustavo Tienes toda la razón, pasa que hay muchos Venezolanos que lamentablemente creen o sienten que el universo les debe algo y en cualquier país nos deben dejar sin control alguno (soy Venezolano), pero ",-0.5,1,0,2
2943,1.37E+18,3/14/2021,13:06:47,esteban36116458,Esteban Quito,"@AlexTienda A mi como Venezolano me parece que exponer y hacer de dominio público todas las cochinadas que han ocurrido y siguen ocurriendo en mi país, lo que va a generar es más empatía y así nuestros hermanos latinoamericanos puedan comprender la m",-0.25,1,0,2
2944,1.37E+18,3/14/2021,11:49:06,vjmarmol,VCA,"@traffiCARACAS @mariafiuni @JoseAGraterol Oído migracion EEUU Robinson Vasquez exjuez chavista, y su esposa roxi Hernández, condenó a la sra maria afiuni, son chavistas revolucionarios, destruyeron Venezuela, ahora viven con dinero robado, alerta gob d",-0.5,0,1,2
2945,1.37E+18,3/14/2021,11:27:24,danielm28927457,Danielmoreira_caceres@hotmail.com,"@fabriciovelav @JuanPablo_Alban El país ha estado inmerso en la pobreza, la migración y falta de leyes laborales a favor del empleado con la de derecha empresaria y capitalista que con el socialismo que antes de los 10 años de correa pensábamos que so",0,0,0,0
2946,1.37E+18,3/14/2021,10:04:20,pcanahan,patricia canahan,@mackormick2001 @Damian_Marcelo3 @JeanineAnez Cuan un pueblo se deja embaucar por los cantos de sirena de la #IzquierdaMiserable  no hay nada que hacer  el futuro de Bolivia es el de Venezuela las 3 M       miseria  muerte migración #DIOSSALVEABOLIVIA #B,0,1,0,0
2947,1.37E+18,3/14/2021,9:58:27,caritesierra,Carlos Sierra,"@hereintheearth @865_6930 @escovargabriela Los únicos países en LATAM con tradición de recibir migración son Mexico, Venezuela, Brasil y Argentina.  A nadie se le ha ocurrido nunca emigrar a Peru, Colombia o Ecuador.  De hecho huyen de allí sus nacio",0,1,0,2
2948,1.37E+18,3/14/2021,9:55:50,ortodonciafull,ortodoncia funcional,"@juanMpalacioss Antes q inmediatamente.Toca tener papeles al día de toda la familia. Se iniciaría una nueva migración en Latinoamérica,la diáspora Colombiana, q será el doble d la venezolana, primero porq somos más y segundo porque no somos un paí",0,1,2,6
2949,1.37E+18,3/14/2021,9:31:00,mannuelia,Johana,@TinaDuckbill y si! ¿para que estar aca?  Lo que pasa es que hay personas que no entienden que la migracion se van rompiendo Barreras y llega un momento que ese pais no se ajusta a tus necesidades y solamente fue un puente para tu salir de la miseria de ,0,0,0,1
2950,1.37E+18,3/14/2021,9:26:27,jesusgilbertoc9,Jesus Gilberto Chavez Tovar,"@Vero_Mendoza_F No interesa tanto populismo barato ya aterriza oye, según tu no quieres ninguna minería c.... Y. Cómo harás con los gastos sociales que deseas incrementar. Contigo directo a VENEZUELA la segunda migración masiva.",0,0,0,1
2951,1.37E+18,3/14/2021,9:13:50,gonzalezjesus46,Jesús Alberto,@CIDH Tomar en cuenta las últimas declaraciones de las autoridades de migraciones en Argentina. Donde se estigmatiza a la migración Venezolana.,0,2,0,0
2952,1.37E+18,3/14/2021,8:35:21,luisgomezforero,Luis Alberto Gomez Forero,@juanMpalacioss Seria peor tsunami criminal x experiencia Cubana-Venezolana causando migracion terrible persecución y muerte hambruna a su población incluidos medios periodisticos víctimas idiotas utiles. @ELTIEMPO @elespectador @NoticiasCaracol @Notic,-0.5,0,0,0
2953,1.37E+18,3/14/2021,7:56:34,harry142800,Harry,"@infobaeamerica En unos años veremos a Bolivia, sumida en la pobreza, hambruna, migración, tiranía y corrupción como Venezuela por sujetos como Maduro, E. Morales, etc!!!",-0.5,1,0,2
2954,1.37E+18,3/14/2021,7:56:09,mpj1952,Marcos Pérez Jiménez,"@humbertotweets Una cosa es el racismo, otra cosa es la migración no deseada. A Venezuela llegaron, a partir de los años 70, una cantidad ingente de migrantes colombianos, peruanos y ecuatorianos que, a decir verdad, en su mayoría constituyeron grandes",-0.25,0,0,4
2955,1.37E+18,3/14/2021,2:36:40,alfonsodelaera,Shelby Cabezas de la Era,"86 ciudadanos venezolanos han sido expulsados del país durante el 2021 En las últimas horas Migración Colombia expulsó a siete extranjeros que conformaban la banda 'Los Cosquilleros', dedicada al hurto en Transmilenio.Yo como venezolano estoy de acuerdo que estos deben regresar.",-0.5,0,0,1
2956,1.37E+18,3/14/2021,1:36:01,wagb73,Wilmer García 🇻🇪,"Puedo entender que los países tengan sus normativas de migración y quieran protegerse, pero también deben entender que las personas huyen de Venezuela no porque quieren, mueren de mengua, esos gobiernos deben luchar contra la xenofobia...",-0.25,0,0,0
2957,1.37E+18,3/14/2021,1:34:49,bec406,El Ciruelo,"@Hisoymario No, a lo mas va pasar lo que en Venezuela, marchas reprimidas por la GN, muertitos y así, más fácil pensar en la migración antes de que lo que podamos vender, ya no valga nada",0,1,0,6
2958,1.37E+18,3/14/2021,0:47:07,rialvaca,Richard Vásquez /Ph.D.,"La migración es un movimiento organizado y planificado de poblaciones o personas a sitios pre-destinados, el desplazamiento es un grupo de personas o individuo huyendo de una amenaza a su integridad personal o familiar, en Venezuela nadie planifico huir, mucho menos a donde ir.",-0.5,0,0,1
2959,1.37E+18,3/14/2021,0:43:21,laura21130291,Laura,"@AMurciaL @caremeto1 @Bogota La ineptitud total de la alcalde sumada a la migración indiscriminada que ataca por toda la frontera venezolana con el aval de Duque, con el único afán del aplauso internacional y las enormes partidas que de allí devengan ",0,0,0,0
2960,1.37E+18,3/13/2021,23:40:10,aldo96216269,Juan Carlos Chávez,@DanielCordovaC @CarmenOmonte @CesarAcunaP Ese enano sale con una venezolana apoya la migración,0,0,0,0
2961,1.37E+18,3/13/2021,22:36:46,aldo96216269,Juan Carlos Chávez,@LuisMel40893008 @JovenesHDS De soto está a favor de la migración venezolana y el matrimonio gay.  Es un progre escondido,0,1,0,0
2962,1.37E+18,3/13/2021,22:24:52,aldo96216269,Juan Carlos Chávez,@twittellaa No también cambie pero al revés  por qué  soto está muy viejo encima apoya la migración venezolana,0,0,0,0
2963,1.37E+18,3/13/2021,22:21:26,aldo96216269,Juan Carlos Chávez,@Fermorelli20 Está muy viejo para gobernar el Perú cualquier día le da covid y ahí queda.  Encima está a favor de la migración venezolana,0,1,0,0
2964,1.37E+18,3/13/2021,22:19:15,juancroyero,JUAN CARLOS ORTIZ,@NoticiasCaracol Ahhhh así como han hecho muchos colombianos durante 70 años de migración colombiana a Venezuela 🤔?,0,0,0,0
2965,1.37E+18,3/13/2021,22:18:04,gilbert55116724,Gilbert,@ReporteYa @daniel Jajajaja lo que da es risa... Haciendo campaña con la migración venezolana. Ese va a llegar detrás de la ambulancia ni los peruanos lo quieren,0,1,0,0
2966,1.37E+18,3/13/2021,22:14:27,aldo96216269,Juan Carlos Chávez,@JovenesHDS @twittellaa Todo el Perú sabe que de soto apoyo a Keiko. Es inútil negarlo fuera de eso de soto está muy mayor para presidente será como ppk a favor de la migración venezolana y el matrimonio gay.  Un asco,0,2,0,0
2967,1.37E+18,3/13/2021,22:08:55,rodri_escobar,Rödrigø Escobar,"@Hugo_1588 @BegoaP2 @ccifuentesh Me toca el tema, mi polola es venezolana y el trámite se está volviendo un infierno... Hay familias separadas por mucho tiempo y esto es sólo por la desidia del presidente. Ahora, esto de relacionar delincuencia y migra",0,1,0,2
2968,1.37E+18,3/13/2021,21:19:14,juancastrov62ju,🇨🇴JuanK Venegas ♻️,"@luciabastidasu @ClaudiaLopez @CaiVirtual XENOFOBIA MinDefensa aseguró que el aumento de la criminalidad está relacionada con la migración venezolana El ministro de Defensa, Carlos Holmes Trujillo. Fuente. INFOBAE 20 noviembre de 2020 Saludos.",0,0,0,0
2969,1.37E+18,3/13/2021,21:10:36,alejovejo,Alejandro,@Juanaafanador1 Mucha hipocresía con el discurso de la migración venezolana. Sancionan a Claudia porque dice lo que TODO el mundo en la calle piensa...,0,0,0,1
2970,1.37E+18,3/13/2021,21:07:17,sergio07356908,Manolo Otero,"@VickyDavilaH esa es la basura venezolana a la que nos quieren empaquetar aquí, queremos migración, pero migración responsable.",-0.5,0,0,2
2971,1.37E+18,3/13/2021,20:57:33,07mike,VE,ALDÌA...la migraciòn #Venezuela 5.200.000 al #2021 Causante : un patàn  ..un grupo de vivos Empresarios una poblaciòn esperando revidicaciones regaladas #13M   Lo que No se obtiene con esfuerzo No se Aprecia!!,-0.5,0,0,0
2972,1.37E+18,3/13/2021,20:57:28,aldo96216269,Juan Carlos Chávez,@aleskrause De soto esta muy viejo para gobernar parecido a ppk y también apoya la migración venezolana y el matrimonio entre hombres,0,1,0,0
2973,1.37E+18,3/13/2021,20:27:39,nahumrb,Nahúm Rodriguez,"@florcarignanook Argentina ha sido generosa con la migracion venezolana, nadie puede decir lo contrario. Totalmente de acuerdo en exigir antecedentes verificables y vigentes. Exigimos empatía y del mismo modo debemos ser empaticos con el pais y sus leyes",0,2,0,5
2974,1.37E+18,3/13/2021,20:09:28,biofilosl,BIÓFILOS LIBERTARIOS,"La pregunta es ¿@AcnurColombia @ACNURVenezuela tienen Agenda de trabajo también, con los criminales Rastrojos para el rentable negocio de la Migración venezolana?",0,0,0,0
2975,1.37E+18,3/13/2021,18:59:42,anama197,Ana Maria M.,"@djend25 @ClaudiaLopez El que no entiende es ud... Si no se ataca la enfermedad que es el comunismo en Venezuela, las secuelas de esta (migración ilegal), no pararán por más control fronterizo que se haga..",-0.5,1,0,0
2976,1.37E+18,3/13/2021,18:58:52,luisdelvillartv,Luis del Villar,#Encuesta ¿Cuál es el país/ ciudad que ha tratado peor a la migración venezolana?,0,5,2,4
2977,1.37E+18,3/13/2021,18:32:16,liitahchang,Carla Chang,Estoy malditamente harta que antes de la migración Venezolana todo era color de rosas 🙂,-0.5,0,0,3
2978,1.37E+18,3/13/2021,17:31:19,fund_ejdnort,Diario Patriota,El Petrismo apoya la migración venezolana porque les conviene tener borregos que le voten a su proyecto progre y los uribistas apoyan la migración venezolana convencidos de que son gente que le votarán en el 2022 para evitar el Castrochavismo... Partida de bobos Jijueputas ilusos,0,1,0,0
2979,1.37E+18,3/13/2021,17:04:09,percy_michael,Percy Michael,@encantoflb @CMonteroOficial @petrogustavo @VickyDavilaH No joda si la migración de Venezuela 🇻🇪 y súmale la migración de Colombia 🇨🇴 + los narcos y mulas.  La destrucción de LATAM.,0,2,0,1
2980,1.37E+18,3/13/2021,16:38:30,claretgutierre4,claret gutierrez,"@NTN24 de la migracion venezolana que huye a colombia (derecha) brasil , peru y chile. Estos paises ya no pueden y pienso que la retaliacion traera zozobra a estos paises y los venezolanos que aun esperamos una luz al final del tunel vemos que chile sopor",-0.5,2,0,0
2981,1.37E+18,3/13/2021,16:35:10,benne0811,Benjamin Lucena,"@JulioCe74629607 @nelsonebg1 @AlvaroUribeVel El delito de sicariato, se puso de moda con la migración  colombiana a Venezuela , asi como el incremento del tráfico de drogas, y xenofobia no padecían",0,0,0,0
2982,1.37E+18,3/13/2021,16:16:11,williamjaimegm2,William Gómez,"@mjsarmientoa @JorgeMelguizo @ClaudiaLopez Qué difícil está resultando entender que identificar problemas sociales ligados a la migración venezolana no es xenofobia.  Hay un patrón común en los actores criminales venezolanos, que dista de los colomb",0,0,0,0
2983,1.37E+18,3/13/2021,16:03:14,jorgeanayajaime,jaaj,@ClaudiaLopez Creo que empieza a ver lo irresponsable que fue al decir la migración venezolana lo cambia por algunos igual le preguntaría cuáles son sus políticas de seguridad para Bogotá o solo van dirigidas para algunos migrantes,-0.5,0,0,0
2984,1.37E+18,3/13/2021,15:54:17,erickkraven,Erick Draven Rodríguez,"@ELULTRADERECHO @ELTIEMPO No se trata de quien lidera, se trata de: si hay delito por esta migración Venezolana hay que detenerla (no todos aclaro), y si en ello caen nacionales o de otros paises tambien. La ciudadania ya no da más, que suceda lo que te",-0.5,0,0,0
2985,1.37E+18,3/13/2021,15:42:28,fabiola40889015,Fabiolaramirez,"@Citytv Bueno le doy la razón  a la sr alcalde,es cierto la delincuencia  aumentó con la INVACION venezolana,y ojo esto no es migración  es INVASIÓN,",-0.75,0,0,1
2986,1.37E+18,3/13/2021,15:29:32,luisest53937459,Luis Estrada,"@IvanDuque Presidente, pero gran parte de la migración venezolana la genera el bloqueo económico comercial y financiero que usted y su gobierno promueve y empuja con el grupo de Lima, las sanciones no afectan a gobierno de Maduro, afecta mucho más a la",-0.5,0,0,0
2987,1.37E+18,3/13/2021,15:25:54,pazcucuta,🇦 🇳 🇩 🇷 🇪 🇸 🇨 🇮 🇫 🇺 🇪 🇳 🇹 🇪 🇸 🍉,"@NoticiasCaracol Los puestos de control hágalos en la frontera con Venezuela 🇻🇪 3000 personas sin ningún control pasan diariamente y migración colombia, duerme!",0,0,0,2
2988,1.37E+18,3/13/2021,15:20:13,dia11andres,ManDiaz,"@JulioLez @jkrincon @ClaudiaLopez Más allá de la tristeza, es necesario el control y adecuada administración frente a la migración, de lo contrario no habrá un adecuado adecuado desarrollo de los pueblos Venezolano y Colombiano.",0,0,0,0
2989,1.37E+18,3/13/2021,15:06:30,castro_luis,Luis Castro▶️,@Dia11Andres @wilfer9008 @jkrincon @ClaudiaLopez Ya que Colombia recibe mucho dinero de los estados unidos y desde Europa para abordar la migración desde Venezuela... Y estas convencido de que por qué un venezolano o muchos venezolanos cometen un crimen,0,0,0,0
2990,1.37E+18,3/13/2021,14:57:02,pjargentina1,Primero Justicia en Argentina,"Estos mismos organismos, han exhortado a los Gobiernos receptores a tomar medidas especiales de atención a la migración venezolana que acompañen su proceso de inserción social, entendiendo las necesidades particulares de protección que tienen estos migrantes.",-0.5,1,4,3
2991,1.37E+18,3/13/2021,14:55:19,davidguevara728,DG,@RevistaSemana El problema es que siempre se hace el loco con el tema de Venezuela y la migración o sí no si votaría por él para acabar con la clase política que tiene al país de cabeza.,-0.5,0,0,0
2992,1.37E+18,3/13/2021,14:30:52,elitrotta,Elisa Trotta Gamus,"Argentina ha sido un país históricamente abierto a la migración, tal como fue Venezuela durante su democracia, y este tipo de declaraciones atentan contra ello. Los venezolanos han llegado a este país a trabajar y encontrar una vida que Venezuela no les da.",0.25,10,83,231
2993,1.37E+18,3/13/2021,14:19:11,luchojacobsen,No Violencia Activa,@edisonFM_ @ClaudiaLopez Esa afirmación tajante que señalas no se la he oído decir.  Y estoy seguro que la migración venezolana es un factor de riesgo que no se puede obviar.,0,2,0,1
2994,1.37E+18,3/13/2021,13:32:54,nohely1488,Nohely1488,@ClaudiaLopez No tengo problemas con los colombianos si no con esta vieja loca que solo busca populismo aprovechándose de la migración venezolana pobre loca,0,0,0,0
2995,1.37E+18,3/13/2021,13:22:26,vicodavid_1986,vido ac,@paultutiven @teleamazonasec Esto va ser peor que Venezuela presos los que estamos en contra expropiaciones desdolarizacion migración ufff lo que nos espera con correa @ecuarauz ni le nombró porque es solo el llavero de correa,0,2,1,7
2996,1.37E+18,3/13/2021,13:06:50,yricovery,Yolanda,"@la_patilla Y con mayor migración por hambre y todo tipo de necesidades, y mayor número de muertes por hambre y falta de medicinas, y atención médica. Eso es Venezuela con la dictadura de Maduro y su cúpula cívico-MILITAR-chavista-Castro-comunista.",-0.75,0,0,0
2997,1.37E+18,3/13/2021,12:57:34,pedropa25129167,Pedro Pablo,Destruyendo falsas narrativas es tedioso  Pero mediante las sigan diciendo hay que desmentirlas  “El modelo económico fracasó”  “Los políticos corruptos tienen la culpa de la migración”  Tan Falso  Que alaban a cuba y Venezuela  ahí no dicen lo mismo,-0.5,0,0,4
2998,1.37E+18,3/13/2021,12:33:06,dia11andres,ManDiaz,"@Nora_Villabona @jkrincon @ClaudiaLopez Retórica; Mira el presente de Venezuela! Perú, Ecuador, Chile... También está en procesos complejos, y en muchos casos también exigen orden para esta migración.",0,0,0,0
2999,1.37E+18,3/13/2021,12:24:39,walciccox,Wal ❌,"@petrogustavo El problema es que han querido vender a Colombia como el refugio para la población migrante venezolana, y no es así, Colombia tiene ya suficiente grandes desafios para lidiar con algo tan grande como una masiva migración que requiere asis",0,0,0,0
3000,1.37E+18,3/13/2021,12:08:48,santiagofwc2018,SANTIAGOPR,"@aesgx_ Ángel el problema de la migración es muy complejo porque hay que analizar otro tipo de factores que trascienden por ejemplo cambios culturales, no es lo mismo para un musulmán adaptarse a la cultura europea que para un venezolano acá en Colomb",0,1,0,0
3001,1.37E+18,3/13/2021,12:03:57,victoruchuya,victor uchuya,@romerocaroperu Verónica Mendoza es el prospecto del Chavismo en Perú.  Ella nunca ha deslindado de la narcodictadura venezolana. Jamás ha criticado con contundencia la violación de DDHH por parte de maduro y la migración  de 6 millones de venezolano,0,2,0,1
3002,1.37E+18,3/13/2021,12:03:37,xavierabreu8,Xavier Abreu,@joseantonetti Su elección sexual no es el punto.  Ese debe respetarse.  Es su estigmatización a la migración venezolana.  Respeto a su elección sexual por favor,0,0,0,4
3003,1.37E+18,3/13/2021,11:58:19,luchojacobsen,No Violencia Activa,"Yo creo que la pandemia con su aumento de la pobreza, lo mismo que la migración venezolana con la llegada de mucha gente en condiciones precarias, aumentan considerablemente inseguridad y delincuencia.  No deberíamos crucificar mandatarios porque la seguridad está muy desafiada.",-0.5,4,9,31
3004,1.37E+18,3/13/2021,11:46:16,aldo96216269,Juan Carlos Chávez,@cinthia66298840 @GrupoHDS2021 Está muy viejo y patético apoyando la migración venezolana sin control y el matrimonio entre varones,0,0,0,0
3005,1.37E+18,3/13/2021,11:43:24,brianfeld,Brian Feld,"Esta semana se propuso aumentar aranceles hasta el 40% en un sector, a pesar de toda la evidencia en contra. Una alcaldesa sugiere que la migración venezolana produce un aumento en el crimen, a pesar de toda la evidencia en contra. Me parece claro que algo estamos haciendo mal",0,1,1,5
3006,1.37E+18,3/13/2021,11:32:09,pasajero101,PASAJERO 101,@Giorgi09666331 @ActualidadRT Si pasas con tu auto y un venezolano te limpia sin permiso la luna y no le das una propina. O te escupe o te raya el carro. Que viva la migracion! Y cuando tu vas y los denuncias gritan : Esto es xxenofobia !  ajajajjaajja,0,0,0,0
3007,1.37E+18,3/13/2021,11:30:58,efracaballero1,rey david,@la_patilla Ahí si estoy de acuerdo con Claudia para nadie es un secreto q los venezolanos han cometido infinidad de delitos en Colombia. Es más asesinatos..y migración los coge y los manda para Venezuela.estos se devuelven y siguen delinquiendo.,0,0,0,0
3008,1.37E+18,3/13/2021,11:28:34,pasajero101,PASAJERO 101,"@Giorgi09666331 @ActualidadRT Hace 3 dias un venezolano apuñalo a una señora para quitarle su bolso, Primero la apuñala para reducirla. La sra temino muerta. A claro lo importante que el vnzl. Ahi esta lo positivo de tu migracion",0,0,0,1
3009,1.37E+18,3/13/2021,11:16:47,noguera_jr,Jonathan Noguera,@dsalaverryv triste Candidato en #Peru Le tiene miedo a Maduro al que llama señor siendo la causa de los males de la región este Candidato como otros Atacan la Migración venezolana y le criminaliza alentando el odio exigimos a la @ONUPeru @Defensoria_P,0,0,2,2
3010,1.37E+18,3/13/2021,11:13:55,leo_medellin,Medellin_Leo,@MovNaranja3 @ClaudiaLopez No sea hipócrita cuando de la misma cuenta de Movimiento Naranja han salido comentarios hacia la migración Venezolana.,0,0,0,0
3011,1.37E+18,3/13/2021,11:11:03,leo_medellin,Medellin_Leo,"@lavozprohibida @ClaudiaLopez Hay coma mierda con sus Tweets políticamente correctos, aquí en Bogotá estamos mamados de la situación con los migrantes venezolanos Bogotá ha sido una de las ciudades más golpeadas con la migración Venezolana.",-0.5,0,0,1
3012,1.37E+18,3/13/2021,11:00:46,firuchilandia,Firuchi,"@verdadyduele Yo lo tenia casi definido también por ella. Por descarte no como prioridad. Pero sus últimas declaraciones ante la migración venezolana y lo de Evo, me bajaron la decisión.",-0.5,1,0,2
3013,1.37E+18,3/13/2021,10:55:48,moscardon20,Edio Delgado,"@ClaudiaLopez Le recuerdo Señora bajeza que durante décadas la migración de colombianos a Venezuela fue llevando consigo sicariato, delincuencia estafadores y terroristas hoy con centro de operaciones. Estos cuerpos extorsionan a los empresarios ganade",0,0,0,0
3014,1.37E+18,3/13/2021,10:53:30,consejerovigila,Henrry Pulido,"@jpictures03 @MJDuzan saludos, me gustaría tener el link de esa declaración de Duque, si la recuerdo y desde aquí muchos dueños de medios incentivaban la migración venezolana hacia Colombia.",0,0,0,0
3015,1.37E+18,3/13/2021,10:47:53,sintique,Florangel Rojas,"@EAristeguieta Es verdad, no había pensado en eso, por ahí leí un tuit, según el cual, una candidata zurda dijo que la fuerte migración venezolana era con el propósito de perjudicar a Maduro.",-0.25,0,0,0
3016,1.37E+18,3/13/2021,10:27:06,luchojacobsen,No Violencia Activa,@agualaboca @vasengard Ha contribuido la migración venezolana a aumentar índices de delincuencia o violencia? Podremos hablar de ello sin ser tildados de xenofobia?,0,1,0,0
3017,1.37E+18,3/13/2021,10:21:20,prometeoam,Carlo,"@Dia11Andres @jkrincon @ClaudiaLopez Ah, que bien. En Venezuela antes y con chabes había 6 millones de colombianos en Venezuela nada más y se hicieron dos legalizaciones masivas, por la migración sin control. Recuerda, ayer fue Colombia, Venezuela los ",0,1,0,1
3018,1.37E+18,3/13/2021,9:56:09,aldo96216269,Juan Carlos Chávez,@PresidenteSoto Ya está muy viejo se parece a ppk apoyando la migración venezolana,0,0,0,2
3019,1.37E+18,3/13/2021,9:51:41,jorgeamado28,Jorge Amado . ' .,@petrogustavo Haga de cuenta un candidato presidencial que habla de desarrollo social por una parte y por otra apoya tiranos que son la causa de la migracion venezolana,0,0,0,0
3020,1.37E+18,3/13/2021,9:47:18,maryezw,Mary Z.,"@juliettebeltran @maromero86 @ClaudiaLopez Soy médico venezolana y muchos de mis colegas están ejerciendo su profesión en tu país. Otros incluso, trabajando en lo que honradamente pueden. Y si quieres comparar, miremos la migración colombiana a Venez",0,1,0,1
3021,1.37E+18,3/13/2021,9:44:58,aldo96216269,Juan Carlos Chávez,"@MijaelGLP @socioperiodismo Mermelumendi es activista político del matrimonio gay , el feminismo ideologíco. Y la migración venezolana y la elección de López aliaga le preocupa va contra sus intereses",0,0,0,0
3022,1.37E+18,3/13/2021,9:18:44,orlandomujica12,orlando mujica,"@ClaudiaLopez Ah okey señora Claudia la delincuencia en Colombia - Bogotá es producto de la migración venezolana, será que antes no existía la delincuencia, no excusamos a los venezolanos que van a delinquir pero también es verdad que son muchos los",0,0,0,0
